timestamp,lat_grid,lon_grid,traffic_volume,number_vehicle,type_score,violation_score,TrafficLive_score,final_score,score_count
2026-06-18T10:43:29.998509,12.89,77.555,27147.787743055556,1.42,1.1905833333333335,9.933333333333334,0.2812,1.4096302989583334,5
2026-06-18T10:43:29.998509,12.89,77.56,27147.787743055556,1.89,1.0498333333333336,7.930772727272727,0.2812,1.3223434807765153,5
2026-06-18T10:43:29.998509,12.89,77.565,27147.787743055556,1.4,1.1426666666666672,7.507212121212121,0.1944,1.3098633292613637,5
2026-06-18T10:43:29.998509,12.89,77.57000000000001,31773.735661706338,1.21,1.262666666666667,7.523636363636366,0.1944,1.4727544940936146,5
2026-06-18T10:43:29.998509,12.89,77.575,31773.735661706338,1.38,1.3033000000000001,7.303030303030304,0.2273,1.4811829789420992,5
2026-06-18T10:43:29.998509,12.89,77.58,31773.735661706338,1.81,1.60415,7.707692307692309,0.2273,1.5543528390819594,5
2026-06-18T10:43:29.998509,12.89,77.58500000000001,31773.735661706338,1.43,0.9195000000000002,7.92974358974359,0.1818,1.4142243775434975,5
2026-06-18T10:43:29.998509,12.89,77.59,30059.741757936496,1.46,0.7864999999999999,7.656666666666667,0.1471,1.3211322527380949,5
2026-06-18T10:43:29.998509,12.89,77.595,30059.741757936496,1.1,0.7703333333333333,6.840000000000001,0.1471,1.2926789194047617,5
2026-06-18T10:43:29.998509,12.89,77.60000000000001,35956.093699404744,1.72,0.7631666666666668,7.758333333333334,0.1176,1.4910261443154758,5
2026-06-18T10:43:29.998509,12.89,77.605,35956.093699404744,1.46,1.2553333333333334,8.785416666666666,0.1176,1.619751977648809,5
2026-06-18T10:43:29.998509,12.89,77.615,35982.44697718252,1.23,1.692166666666666,8.351607142857143,0,1.6709149569345227,5
2026-06-18T10:43:29.998509,12.89,77.62,35982.44697718252,1.19,1.7044999999999988,9.337857142857143,0,1.7028891236011896,5
2026-06-18T10:43:29.998509,12.89,77.625,30670.04368551586,1.37,1.6337499999999985,8.151904761904763,0,1.4941484534226184,5
2026-06-18T10:43:29.998509,12.89,77.63,30666.439539682524,6.4,1.8464999999999987,6.11585179380007,0.0769,1.5009487400044774,5
2026-06-18T10:43:29.998509,12.89,77.635,30666.439539682524,4.36,1.8899999999999983,6.14388888888889,0.1591,1.522849852857142,5
2026-06-18T10:43:29.998509,12.89,77.64,30666.439539682524,3.98,2.014399999999999,6.3652876984127,0.1364,1.5490718171428564,5
2026-06-18T10:43:29.998509,12.89,77.645,30666.439539682524,1.75,1.7447333333333321,8.508253968253971,0,1.5276874719047613,5
2026-06-18T10:43:29.998509,12.89,77.655,17995.12139186508,1.71,1.4129999999999994,7.844588744588745,0,1.0612113040936146,5
2026-06-18T10:43:29.998509,12.89,77.665,17995.12139186508,2.08,1.3889999999999996,8.497844155844156,0.1852,1.113788966431277,5
2026-06-18T10:43:29.998509,12.89,77.675,17995.12139186508,2.45,1.3899999999999995,7.535194805194805,0.1852,1.0858494859117964,5
2026-06-18T10:43:29.998509,12.895,77.45,27147.787743055556,1.5,1.4815000000000003,6.504095022624434,0,1.3088564829703997,5
2026-06-18T10:43:29.998509,12.895,77.46000000000001,27147.787743055556,1.5,1.5764999999999998,7.064095022624436,0,1.3446564829703995,5
2026-06-18T10:43:29.998509,12.895,77.555,27147.787743055556,1.53,1.1654166666666672,9.490000000000002,0.2258,1.3804369656250004,5
2026-06-18T10:43:29.998509,12.895,77.565,27147.787743055556,1.51,1.0875000000000004,7.766,0.2258,1.3130936322916669,5
2026-06-18T10:43:29.998509,12.895,77.57000000000001,31773.735661706338,1.36,1.2225000000000004,7.953333333333332,0.1944,1.47791206985119,5
2026-06-18T10:43:29.998509,12.895,77.58,31773.735661706338,1.8,1.550983333333333,7.533076923076923,0.2273,1.5384610442101643,5
2026-06-18T10:43:29.998509,12.895,77.58500000000001,31773.735661706338,1.41,0.9220000000000002,8.163333333333332,0.2174,1.42881206985119,5
2026-06-18T10:43:29.998509,12.895,77.595,30059.741757936496,1.55,0.8170000000000001,7.386369047619047,0.1471,1.3193033241666663,5
2026-06-18T10:43:29.998509,12.895,77.605,35956.093699404744,1.96,1.3793333333333333,11.504583333333333,0,1.7036069776488088,5
2026-06-18T10:43:29.998509,12.895,77.615,35982.44697718252,1.46,1.27225,9.08577380952381,0,1.6094166236011898,5
2026-06-18T10:43:29.998509,12.895,77.62,35982.44697718252,1.34,1.1625833333333333,10.18904761904762,0,1.6203415045535707,5
2026-06-18T10:43:29.998509,12.895,77.625,30670.04368551586,1.9,1.0898333333333334,8.599761904761905,0.1778,1.4354208343749997,5
2026-06-18T10:43:29.998509,12.895,77.63,30666.439539682524,4.84,1.0882499999999997,6.0674858934169285,0,1.3293477629929835,5
2026-06-18T10:43:29.998509,12.895,77.635,30666.439539682524,6.95,1.1136666666666664,6.0,0,1.336626519523809,5
2026-06-18T10:43:29.998509,12.895,77.645,30666.439539682524,2.2,1.017066666666667,8.781428571428576,0.1136,1.4139693766666663,5
2026-06-18T10:43:29.998509,12.895,77.65,17995.12139186508,2.27,0.7583333333333334,8.712857142857143,0,0.9574460227083332,5
2026-06-18T10:43:29.998509,12.895,77.655,17995.12139186508,1.71,0.6923333333333336,7.9,0.1136,0.941460308422619,5
2026-06-18T10:43:29.998509,12.895,77.67,17995.12139186508,2.97,0.6193333333333335,7.824350032320622,0.1316,0.9307108093922377,5
2026-06-18T10:43:29.998509,12.895,77.675,17995.12139186508,2.6,0.6073333333333334,6.34,0.1852,0.8937603084226189,5
